ID,Source,Severity,Distance(mi),Description,Side,County,Airport_Code,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Amenity,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Duration,monthidx,SHour
A-436948,MapQuest,2,0.00999999977648,Lane blocked due to accident on US-101 Golden Gate Brg Southbound at Exit 439 Cranston Rd.,R,San Francisco,KSFO,63.0,58.0,29.81,10.0,WNW,25.3,Partly Cloudy,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,29,14,16
A-436983,MapQuest-Bing,3,0.00999999977648,Right lane blocked due to accident on I-80 Westbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,64.0,63.0,30.05,10.0,WNW,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,13
A-436984,MapQuest,3,0.00999999977648,Lane blocked due to accident on I-80 Eastbound at Exits 1 1C 7th St.,R,San Francisco,KSFO,66.0,54.0,30.05,10.0,SW,18.4,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,13
A-436987,MapQuest,2,0.00999999977648,#2 lane blocked due to accident on US-101 Northbound at Exit 433A Vermont St.,R,San Francisco,KOAK,66.0,59.0,30.06,10.0,West,19.6,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,15
A-436993,MapQuest,2,0.00999999977648,Lane blocked due to accident on US-101 Southbound at Exits 434A 434B Van Ness Ave.,R,San Francisco,KSFO,66.0,52.0,30.06,10.0,WSW,17.3,Mostly Cloudy,False,True,False,True,False,False,True,False,False,True,False,Day,Day,Day,Day,29,14,15
A-437028,MapQuest,2,0.019999999553,Accident on 9th St both ways at Harrison St.,R,San Francisco,KSFO,54.0,77.0,30.14,10.0,West,11.5,Mostly Cloudy,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,44,14,02
A-437056,MapQuest,2,0.00999999977648,Accident on US-101 Northbound before Vermont St.,R,San Francisco,KSFO,53.1,80.0,30.17,10.0,West,11.5,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,25,14,07
A-437086,MapQuest-Bing,3,0.00999999977648,Slow lane blocked and slow traffic due to accident on I-80 Westbound at Exits 1A 1B US-101.,R,San Francisco,KSFO,60.1,64.0,30.15,10.0,SSE,10.4,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,09
A-437117,MapQuest,3,0.00999999977648,#1 lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,66.9,57.0,30.15,10.0,West,15.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,14
A-437141,MapQuest,2,0.00999999977648,#7 lane blocked due to accident on US-101 Golden Gate Brg Southbound at US-101 Golden Gate Brg.,R,San Francisco,KSFO,61.0,67.0,30.14,10.0,WSW,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,17
A-437211,MapQuest,3,0.00999999977648,#2 lane blocked due to accident on I-280 Northbound at Exit 51 Ocean Ave.,R,San Francisco,KSFO,59.0,55.0,30.18,10.0,WNW,19.6,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,09
A-437221,MapQuest,2,0.019999999553,Accident on Harrison St at 9th St.,R,San Francisco,KSFO,62.1,46.0,30.17,10.0,WNW,23.0,Partly Cloudy,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,29,14,11
A-437229,MapQuest,2,0.00999999977648,#3 &amp; #4 lane blocked due to accident on US-101 Northbound at Exits 429B 429C Bay Shore Blvd.,R,San Francisco,KSFO,63.0,45.0,30.17,10.0,West,24.2,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,12
A-437305,MapQuest,2,0.00999999977648,Accident on US-101 Northbound at Exit 433A Vermont St.,R,San Francisco,KSFO,55.9,64.0,30.01,10.0,West,26.5,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,19
A-437394,MapQuest,2,0.00999999977648,Right hand shoulder blocked due to accident on US-101 Van Ness Ave Southbound at Broadway.,R,San Francisco,KOAK,55.9,72.0,29.91,10.0,South,8.1,Mostly Cloudy,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,44,14,08
A-437432,MapQuest,2,0.00999999977648,Accident on US-101 Northbound at Exits 434A 434B Van Ness Ave.,R,San Francisco,KSFO,62.1,53.0,29.92,10.0,West,17.3,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,14,11
A-437586,MapQuest,2,0.00999999977648,#3 lane blocked due to accident on US-101 Northbound at Exits 429B 429C Bay Shore Blvd.,R,San Francisco,KSFO,64.9,45.0,30.06,10.0,WNW,20.7,Scattered Clouds,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,14
A-437712,MapQuest,2,0.00999999977648,Lane blocked due to accident on US-101 Northbound at Exit 433A Vermont St.,R,San Francisco,KOAK,73.9,37.0,29.99,10.0,WNW,9.2,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,12
A-437718,MapQuest,3,0.00999999977648,Accident on I-80 Eastbound at 7th St.,R,San Francisco,KSFO,70.0,41.0,29.95,10.0,West,23.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,15
A-437737,MapQuest-Bing,3,0.00999999977648,Right lane blocked due to accident on I-280 Southbound at Exit 52 San Jose Ave.,R,San Francisco,KSFO,62.1,60.0,29.91,10.0,West,18.4,Scattered Clouds,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,19
A-437759,MapQuest,2,0.00999999977648,Accident on US-101 Southbound before 3rd St.,R,San Francisco,KSFO,55.0,72.0,29.94,10.0,WNW,5.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,14,02
A-437857,MapQuest,3,0.00999999977648,Right lane blocked due to accident on I-80 Westbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,79.0,39.0,29.92,10.0,WNW,13.8,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,15
A-437917,MapQuest,3,0.00999999977648,Middle lane blocked and right hand shoulder blocked due to accident on I-280 Southbound at John Daly Blvd.,R,San Francisco,KSFO,53.1,83.0,29.93,10.0,WNW,10.4,Clear,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,44,14,03
A-437937,MapQuest,3,0.00999999977648,Two lanes blocked due to accident on I-80 Westbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,70.0,61.0,29.97,10.0,West,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,27,14,10
A-438096,MapQuest,2,0.00999999977648,Accident on US-101 Southbound at Paul Ave.,R,San Francisco,KSFO,52.0,89.0,29.97,10.0,WNW,10.4,Partly Cloudy,False,False,False,True,False,False,True,False,False,False,False,Night,Night,Night,Night,29,14,02
A-438190,MapQuest-Bing,2,0.00999999977648,Slow lane blocked due to accident on CA-1 Southbound at US-101 Presidio Pkwy.,R,San Francisco,KSFO,68.0,55.0,29.93,10.0,WNW,20.7,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,16
A-438223,MapQuest,2,0.00999999977648,One lane blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez.,R,San Francisco,KOAK,57.0,87.0,29.97,10.0,NW,9.2,Scattered Clouds,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night,48,14,22
A-438237,MapQuest,3,0.00999999977648,Restrictions on entry ramp due to accident on I-280 Southbound at Cesar Chavez.,R,San Francisco,KOAK,55.9,90.0,29.96,10.0,NW,4.6,Overcast,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,29,14,05
A-438239,MapQuest,2,0.00999999977648,Accident on US-101 Southbound after Exit 429A Alanna Way.,R,San Francisco,KSFO,53.1,89.0,29.96,10.0,WNW,8.1,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,05
A-438323,MapQuest,3,0.00999999977648,#1 lane blocked due to accident on I-280 Northbound at Exits 49 49B CA-1.,R,San Francisco,KSFO,64.9,61.0,29.94,10.0,WNW,23.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,15
A-438357,MapQuest,2,0.00999999977648,Queueing traffic and right hand shoulder blocked due to accident on US-101 Southbound at Exits 430A 430B 431 I-280.,R,San Francisco,KSFO,54.0,86.0,29.93,10.0,WNW,15.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,29,14,21
A-438397,MapQuest,2,0.00999999977648,Accident on US-101 Southbound after Silver Ave.,R,San Francisco,KSFO,53.1,86.0,29.87,10.0,West,8.1,Overcast,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,29,14,07
A-438446,MapQuest,2,0.00999999977648,#2 lane blocked due to accident on US-101 Northbound at I-80 .,R,San Francisco,KSFO,63.0,65.0,29.83,10.0,ENE,6.9,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,12
A-438451,MapQuest-Bing,3,0.00999999977648,Accident on I-80 Westbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,66.0,63.0,29.83,10.0,NW,15.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,14,13
A-453978,MapQuest,3,0.00999999977648,Slow lane blocked due to accident on I-80 Eastbound at 7th St.,R,San Francisco,KSFO,61.0,70.0,29.96,10.0,West,25.3,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,19
A-454054,MapQuest,2,0.019999999553,Accident on CA-1 at Lake St.,R,San Francisco,KSFO,63.0,63.0,29.97,10.0,NW,17.3,Partly Cloudy,False,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,29,15,11
A-454076,MapQuest-Bing,2,0.00999999977648,Lane blocked due to accident on US-101 Northbound at Exit 433A Vermont St.,R,San Francisco,KOAK,73.0,51.0,29.94,10.0,West,11.5,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,14
A-454085,MapQuest,2,0.00999999977648,#1 lane blocked due to accident on US-101 Presidio Pkwy Northbound at Exit 438 CA-1.,R,San Francisco,KSFO,66.9,52.0,29.93,10.0,West,24.2,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,16
A-454131,MapQuest,3,0.00999999977648,Accident on I-80 Westbound at Exits 2B 2C Bryant St.,R,San Francisco,KOAK,61.0,78.0,29.95,10.0,West,6.9,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,11
A-454302,MapQuest,2,0.00999999977648,Two lanes blocked due to accident on US-101 Golden Gate Brg Southbound at Exit 439 Cranston Rd.,R,San Francisco,KSFO,53.1,80.0,29.94,10.0,WNW,11.5,Clear,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,15,00
A-454404,MapQuest,3,0.00999999977648,Slow lane blocked due to accident on I-280 Southbound at Exit 53 Alemany Blvd.,R,San Francisco,KSFO,72.0,46.0,29.91,10.0,WNW,17.3,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,12
A-454438,MapQuest,2,0.0,Accident on Ward St at Girard St.,L,San Francisco,KSFO,55.9,75.0,29.9,10.0,WNW,15.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,29,15,20
A-454479,MapQuest,2,3.40000009537,Accident on US-101 Golden Gate Brg Southbound between Exit 442 Sausalito Lateral and Exit 439 Cranston Rd.,R,San Francisco,KSFO,57.0,74.0,29.94,10.0,WNW,6.9,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,07
A-454527,MapQuest-Bing,3,0.00999999977648,#1 lane blocked due to accident on I-80 Eastbound at 7th St.,R,San Francisco,KSFO,63.0,60.0,29.97,10.0,West,19.6,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,12
A-454539,MapQuest,3,0.00999999977648,#3 lane blocked due to accident on I-80 Eastbound at Fourth St.,R,San Francisco,KOAK,66.0,60.0,29.96,10.0,West,17.3,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,15
A-454542,MapQuest,3,0.00999999977648,#2 lane blocked due to accident on I-280 Northbound at John Daly Blvd.,R,San Francisco,KSFO,62.1,62.0,29.95,10.0,West,23.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,15
A-454568,MapQuest,3,0.00999999977648,#1 lane blocked due to accident on I-80 Westbound at 9th St.,R,San Francisco,KSFO,57.9,70.0,29.92,10.0,West,13.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,19
A-454572,MapQuest,3,0.00999999977648,Right hand shoulder blocked due to accident on I-280 Southbound at Exit 55 Pennsylvania Ave.,R,San Francisco,KOAK,57.9,81.0,29.93,10.0,West,11.5,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day,29,15,20
A-454636,MapQuest,2,0.00999999977648,#1 lane blocked due to accident on US-101 Southbound before Cesar Chavez.,R,San Francisco,KOAK,57.0,83.0,29.94,10.0,SW,5.8,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,08
A-454673,MapQuest,2,0.0,One lane blocked due to accident on US-101 Southbound after Cesar Chavez.,R,San Francisco,KOAK,62.1,70.0,29.96,10.0,West,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,11
A-454695,MapQuest,3,0.0,Middle lane blocked due to accident on I-80 Eastbound at 7th St.,R,San Francisco,KSFO,64.9,50.0,29.91,10.0,Variable,6.9,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,59,15,15
A-454700,MapQuest,2,0.0,#1 lane blocked due to accident on US-101 Northbound at Exit 432 Cesar Chavez.,R,San Francisco,KSFO,64.9,54.0,29.91,10.0,WNW,17.3,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,16
A-454863,MapQuest,3,0.0,#4 lane blocked due to accident on I-280 Southbound at Exit 53 Alemany Blvd.,R,San Francisco,KSFO,63.0,90.0,29.99,10.0,North,3.5,Overcast,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,18
A-454881,MapQuest,2,0.0,Lane blocked and right hand shoulder blocked due to accident on US-101 Southbound at Exit 433A Vermont St.,R,San Francisco,KSFO,63.0,78.0,29.98,10.0,SW,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,15,23
A-454982,MapQuest,2,0.0,#1 lane blocked due to accident on US-101 Golden Gate Brg Southbound at Exit 439 Cranston Rd.,R,San Francisco,KSFO,62.1,60.0,29.97,10.0,West,23.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,17
A-454998,MapQuest,3,0.0,Accident on I-80 Westbound at Exits 1 1C 7th St.,R,San Francisco,KSFO,55.9,80.0,30.0,10.0,West,15.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,15,23
A-455000,MapQuest,3,0.0,Middle lane blocked due to accident on I-280 Northbound at Exits 54 54A 54B US-101.,R,San Francisco,KSFO,55.9,77.0,29.99,10.0,West,16.1,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,29,15,00
A-455069,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Presidio Pkwy Northbound at Exit 438 CA-1.,R,San Francisco,KSFO,66.9,49.0,29.99,10.0,West,20.7,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,13
A-455153,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exit 432 Cesar Chavez.,R,San Francisco,KSFO,60.1,55.0,29.96,10.0,West,25.3,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,28,15,10
A-455157,MapQuest,3,0.0,Right hand shoulder blocked due to accident on I-80 Westbound at Exits 2 2A Bryant St.,R,San Francisco,KOAK,64.9,50.0,29.96,10.0,West,20.7,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,11
A-455208,MapQuest,2,0.0,Right hand shoulder blocked due to accident on US-101 Golden Gate Brg Southbound at Exit 439 Cranston Rd.,R,San Francisco,KSFO,62.1,60.0,29.96,10.0,West,29.9,Mostly Cloudy,True,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,18
A-455234,MapQuest,2,0.0,Accident on US-101 Van Ness Ave Northbound at Washington St.,R,San Francisco,KOAK,57.9,78.0,29.99,10.0,NW,5.8,Partly Cloudy,False,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,29,15,21
A-455235,MapQuest,2,0.0,Slow lane blocked due to accident on US-101 Northbound at Exit 432 Cesar Chavez.,R,San Francisco,KSFO,55.0,80.0,30.01,10.0,West,11.5,Clear,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,44,15,22
A-455278,MapQuest-Bing,2,0.0,Accident on US-101 Golden Gate Brg Northbound before Toll Plaza.,R,San Francisco,KSFO,55.9,77.0,30.07,10.0,West,20.7,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,07
A-455322,MapQuest,2,0.0,#2 lane blocked due to accident on US-101 Northbound at 9th St.,R,San Francisco,KSFO,62.1,60.0,30.14,10.0,East,5.8,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,12
A-455383,MapQuest,2,0.0,Lane blocked on exit ramp due to accident on US-101 Northbound at NB I-80 .,R,San Francisco,KSFO,54.0,83.0,30.1,10.0,NW,5.8,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,28,15,02
A-455442,MapQuest,2,0.0,Accident on Silver Ave at Madrid St.,R,San Francisco,KSFO,63.0,63.0,30.07,10.0,ENE,5.8,Clear,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,44,15,10
A-455449,MapQuest-Bing,3,0.0,#1 lane blocked due to accident on I-80 Westbound before Fremont St.,R,San Francisco,KOAK,66.9,59.0,30.07,10.0,WSW,5.8,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,11
A-455474,MapQuest,2,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez.,R,San Francisco,KOAK,71.1,51.0,30.03,10.0,West,15.0,Clear,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,15
A-455477,MapQuest,2,0.0,Exit lane blocked due to accident on US-101 Northbound at Exit 432 Cesar Chavez.,R,San Francisco,KSFO,66.9,49.0,30.03,10.0,West,24.2,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,16
A-455502,MapQuest,2,0.0,#1 lane blocked due to accident on US-101 Southbound at Exit 430A Mansell St.,R,San Francisco,KSFO,61.0,62.0,29.99,10.0,West,25.3,Partly Cloudy,False,False,False,True,False,False,True,False,False,False,False,Day,Day,Day,Day,29,15,19
A-455539,MapQuest,3,0.0,Accident on I-80 Eastbound from Fremont St.,R,San Francisco,KOAK,59.0,83.0,30.0,10.0,SSW,6.9,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,07
A-455582,MapQuest,2,0.0,Connecting roadway blocked due to accident on US-101 Northbound at I-280 .,R,San Francisco,KSFO,64.9,56.0,30.0,10.0,NW,11.5,Clear,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,29,15,10
